"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://mindadda.com/category/interview-skills/","text/html; charset=UTF-8","200","OK","Indexable","","Interview Skills Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","124","1135","Welcome to the Smartest and Coolest community. If you can have a believe system within you, then you can be a smarter, stronger and a happy person. We have spent many years in researching for the best techniques and methodology to empower you, to unlock your full potential, to ignite you. Through our exclusive programs you can feel the difference in you..We are India’s most advanced personality empowerment organisation, focusing on Personality Development through our various programs like Public Speaking, Speed Reading, Story Telling, Super Memory etc.","558","3611","","0","Interview Skills","16","MANTRAS TO CHASE THE INTERVIEW","30","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://mindadda.com/category/interview-skills/","","","","","95085","109","1.909","3","","259","81","35.060","59","29","9","8","","","","","6440d9471b37a7292df15181f900d54e","1.313","Sat, 18 Jul 2020 18:39:58 GMT","","","https://mindadda.com/category/interview-skills/"
"http://mindadda.com/tag/english-language/","text/html; charset=UTF-8","200","OK","Indexable","","English Language Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","124","1159","","0","0","","0","English Language","16","HOW TO IMPROVE VOCABULARY","25","7 tips to improve presence of mind and Its Importance","53","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/english-language/","http://mindadda.com/tag/english-language/page/2/","","","","104061","394","3.548","3","","52","43","18.610","103","51","9","8","","","","","313d920f48cfcf92e62d27da5e9557eb","0.906","Sat, 18 Jul 2020 15:07:12 GMT","","","http://mindadda.com/tag/english-language/"
"http://mindadda.com/category/blog/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","Blog Archives | Page 2 of 7 | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","126","1165","Welcome to the Smartest and Coolest community. If you can have a believe system within you, then you can be a smarter, stronger and a happy person. We have spent many years in researching for the best techniques and methodology to empower you, to unlock your full potential, to ignite you. Through our exclusive programs you can feel the difference in you..We are India’s most advanced personality empowerment organisation, focusing on Personality Development through our various programs like Public Speaking, Speed Reading, Story Telling, Super Memory etc.","558","3611","","0","Blog","4","Office Etiquettes – 10 Vital Tips","33","The Art of Debating. What to Do? How to Do?","43","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/category/blog/page/2/","http://mindadda.com/category/blog/page/3/","http://mindadda.com/category/blog/","","","105872","388","3.400","3","","6","3","1.300","109","57","9","8","","","","","722d8f0393146b124ac54b2fbf82a04b","0.878","Sat, 18 Jul 2020 15:05:25 GMT","","","http://mindadda.com/category/blog/page/2/"
"http://mindadda.com/tag/best-public-speaking-program/","text/html; charset=UTF-8","200","OK","Indexable","","best public speaking program Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","136","1263","","0","0","","0","best public speaking program","28","Tips to Initiate, Lead and Conclude a Group Discussion (GD)","59","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/best-public-speaking-program/","","","","","93549","126","2.025","3","","15","13","5.630","59","29","9","8","","","","","17b04ee1ab53ab2b7fadb2ec815e10fd","0.887","Sat, 18 Jul 2020 15:07:02 GMT","","","http://mindadda.com/tag/best-public-speaking-program/"
"https://mindadda.com/register/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","16563","0","0.000","3","","2","2","0.870","0","0","0","0","","","","","","2.399","","","","https://mindadda.com/register/"
"https://mindadda.com/about-us/","text/html; charset=UTF-8","200","OK","Indexable","","About Us - MindAdda | Your Empowerment Partner","46","451","MindAdda is India's First Ever Platform for Personality Empowerment. Our programs like Speed Reading Training, Public Speaking Tools, Spoken English Progrms, Super Learning, Super Memory Programs will help you to improve your personality as well as to learn Life Skills. Learn from the experts and Mind gurus the latest and cutting edge techniques for empower your mind. Boost your Memory. Increase your Memorization. Improve your retention power. Learn advanced Mind Exercises. Learn the practices by which you can read speed, save your time with better comprehension and memorization. You can read 3 times speeder, You can remember the context 2 times faster by our exclusive program. Built confidence within you to express yourself in front of public/group. Learn soft skills and accelerate your communication skills from experts. Learn different methods to develop verbal and non verbal communication. We have exclusive programs that will empower you to unlock the maximum potential within you.We are here to help you with the best ideology to improve your brain which will create a brainstorm idea to learn and utilize your brain with 100% efficiency.","1156","7373","","0","","0","About Us","8","Learn from the very best","24","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://mindadda.com/about-us/","","","","","124537","383","2.755","3","","164","81","35.060","47","23","9","8","","","","","baafe9952fb93d7f9ddc3e2f4dce533a","1.331","Sat, 18 Jul 2020 16:16:06 GMT","","","https://mindadda.com/about-us/"
"http://mindadda.com/tag/group-discussion/","text/html; charset=UTF-8","200","OK","Indexable","","group discussion Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","124","1151","","0","0","","0","group discussion","16","Tips to Initiate, Lead and Conclude a Group Discussion (GD)","59","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/group-discussion/","","","","","93405","124","2.015","3","","15","13","5.630","59","29","9","8","","","","","c8212dc03ede9ec6dccffd3ea2a065d9","0.880","Sat, 18 Jul 2020 15:07:01 GMT","","","http://mindadda.com/tag/group-discussion/"
"http://mindadda.com/how-to-look-confident-especially-when-you-are-feeling-low/","text/html; charset=UTF-8","200","OK","Indexable","","How to Look Confident, Especially When You Are Feeling Low - MindAdda","69","653","The challenge is to look confident when you miss it the most!Most of us experienced the scary feel that sends the chill down our spine. We often end up envying the people who seem confident at all times. However, is it so? Are they really confident or merely pretending to be?According to a research every individual experience the self-doubt, the nervousness that dips down their confidence level but what they do well is overcome it or sometimes even fake it like they are super confident.You can overcome too and look super confident even if you are losing out your senses inside,Body language –Body language plays a vital role in making you appear as if you are loaded with confidence. Standing and sitting erect, keeping your chin up, let your hands free but not lose – are some of the body language tricks you must practice. Your body should always convey the message that you are calm and composed.Communicate more –Communicating and conveying amply helps you reduce your stress level. If you are surrounded by people in the party and you feel you are lacking the confidence simply go ahead and talk to them about any topic. You can talk about work, films, travel, music or anything that would be of mutual interest. This will not only establish a friendly foundation between you but would also release stress levels from your system.Make your mind believe –Perhaps you are losing your control on your wisdom/humor but do not let your mind digest it, as said above just trick your mind into believing the opposite. Make yourself believe that this is just another presentation that you are going to just rock. Tell yourself that fumbling/mumbling while speaking is just fine. Tell to yourself not to admit that you are scared at any point of time. The more you tend to accept the idea that you are confident the easier it would get to make others believe it.Visualize Scenarios –Visualizing good scenarios always, generates positivity. Suppose you have a scheduled presentation tomorrow then you needs to revive your confidence by visualizing that your seniors are impressed by your presentations and that you are gaining appreciation from boss/colleagues. Keeping positive thought like these help you stay composed and motivated throughout.Do not over think –Thinking about presentations/meetings is good but over thinking is dangerous. We humans have the tendency to over think and over imagine the circumstances and scenarios that may actually never take place. This thinking structure hampers your confidence to a greater extent hence over thinking is completely avoidable.Be Yourself –There is no better comfort zone than being yourself. The level of confidence you would gain by being yourself is unfathomable. So, do not attempt to pretend to be someone else. Do not try to compete with some imaginary/real personality. Always keep in mind that your rawness can provide you an abundance of confidence if only you begin to care less about other people.Most of us have this confidence beneath us, we believe in ourselves but we are scared to bring it to the fore just because we are scared of being rejected.  Confidence comes naturally to few while others merely need to learn several tricks. It is vital to own your confidence like a boss!Published by K Vijay VenkatVijay Venkat is a father, a trainer, and a lover of books. When he’s finished playing video games with his kid, you’ll likely find Venkat sharing his personal training and marketing anecdotes with students and acquaintances.","3503","22069","","0","How to Look Confident, Especially When You Are Feeling Low","58","Post navigation","15","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/how-to-look-confident-especially-when-you-are-feeling-low/","","","","","101052","743","5.557","3","","68","18","7.790","66","36","9","8","","","","","d8b5a8275433c83ff75aeb0910a190c8","0.851","Sat, 18 Jul 2020 21:32:18 GMT","","","http://mindadda.com/how-to-look-confident-especially-when-you-are-feeling-low/"
"http://mindadda.com/tag/email-writing-skils/","text/html; charset=UTF-8","200","OK","Indexable","","email writing skils Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","127","1158","","0","0","","0","email writing skils","19","Professional Email writing skills","33","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/email-writing-skils/","","","","","93442","109","2.000","3","","16","14","6.060","59","29","9","8","","","","","9823b6c4d0a5daa96573e8aef9e90d77","0.867","Sat, 18 Jul 2020 15:06:28 GMT","","","http://mindadda.com/tag/email-writing-skils/"
"https://mindadda.com/speed-reading/","text/html; charset=UTF-8","200","OK","Indexable","","Speed Reading Programs - MindAdda | Your Empowerment Partner","60","598","Experience a powerful speed reading exercise that will allow you to increase your focus, easily consume at least 25% more words per minute, and shave one to two hours a day off reading emails, memos, important documents, books, and moreHave you ever wondered why distractions seem to get in the way of your growth? Speed Reading can save your time and improve your Memory Power.","378","2474","","0","","0","Let's Start Reading More Effectively & Speedy","45","Reading Phrases","15","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://mindadda.com/speed-reading/","","","","","113032","308","2.619","3","","83","81","35.060","47","21","9","8","","","","","33893c565b0ce92fc9aa18aebfada34b","1.234","Sat, 18 Jul 2020 13:25:35 GMT","","","https://mindadda.com/speed-reading/"
"http://mindadda.com/tag/best-personality-development-class-in-odisha/","text/html; charset=UTF-8","200","OK","Indexable","","Best Personality Development Class in Odisha Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","152","1411","","0","0","","0","Best Personality Development Class in Odisha","44","HOW TO IMPROVE VOCABULARY","25","How to Look Confident, Especially When You Are Feeling Low","58","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/best-personality-development-class-in-odisha/","http://mindadda.com/tag/best-personality-development-class-in-odisha/page/2/","","","","104961","393","3.532","3","","127","79","34.200","105","54","9","8","","","","","11b973697df88ac024b866dd32855141","0.838","Sat, 18 Jul 2020 15:07:47 GMT","","","http://mindadda.com/tag/best-personality-development-class-in-odisha/"
"http://mindadda.com/tag/body-langauge/","text/html; charset=UTF-8","200","OK","Indexable","","Body Langauge Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","121","1142","","0","0","","0","Body Langauge","13","Office Etiquettes – 10 Vital Tips","33","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/body-langauge/","","","","","94308","125","2.093","3","","23","21","9.090","68","37","9","8","","","","","2d83b5e8f071847ab223620203be0fff","0.853","Sat, 18 Jul 2020 15:06:04 GMT","","","http://mindadda.com/tag/body-langauge/"
"http://mindadda.com/tag/hard-skills/","text/html; charset=UTF-8","200","OK","Indexable","","hard skills Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","119","1092","","0","0","","0","hard skills","11","Importance of Soft Skills in Corporate World","44","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/hard-skills/","","","","","93139","114","1.947","3","","16","14","6.060","59","29","9","8","","","","","9f6fc1f2299e32f9e03e006221d32a8e","0.857","Sat, 18 Jul 2020 15:07:28 GMT","","","http://mindadda.com/tag/hard-skills/"
"http://mindadda.com/author/abinashpmsl/","text/html; charset=UTF-8","200","OK","Indexable","","Abinash Panda, Author at MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","121","1136","","0","0","","0","Abinash Panda","13","Effect of Lock down on Rural Students and The Solutions","55","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/author/abinashpmsl/","","","","","73647","102","2.251","3","","7","5","2.160","50","21","9","8","","","","","6cf7d33beb31a5df8b34f8a93385995f","0.881","Sat, 18 Jul 2020 15:04:45 GMT","","","http://mindadda.com/author/abinashpmsl/"
"http://mindadda.com/how-to-boost-your-memory/","text/html; charset=UTF-8","200","OK","Indexable","","How to boost your memory? - MindAdda","36","356","In many ways, our memories shape who we are –the stories we tell ourselves about what we are connected to, who we have touched during our lives, and who has touched us. In short, our memories are crucial to the essence of who we are as human beings. Brain function and memory naturally decline slight as a person ages and it represent as a loss of ourselves.What causes some people to lose their memory while other stay sharp genes play a role but so do choices.  ","464","2970","","0","HOW TO BOOST YOUR MEMORY","24","Post navigation","15","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/how-to-boost-your-memory/","","","","","90065","764","6.309","3","","65","20","8.660","62","34","9","8","","","","","66ceeb31ab54afe4fbbf28279d253a8f","0.841","Sat, 18 Jul 2020 15:04:55 GMT","","","http://mindadda.com/how-to-boost-your-memory/"
"http://mindadda.com/author/vijay/","text/html; charset=UTF-8","200","OK","Indexable","","Vijay venkat, Author at MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","120","1110","","0","0","","0","Vijay venkat","12","How to Look Confident, Especially When You Are Feeling Low","58","Office Etiquettes – 10 Vital Tips","33","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/author/vijay/","http://mindadda.com/author/vijay/page/2/","","","","85500","387","4.203","3","","89","63","27.270","110","57","9","8","","","","","c3536c1c8c64ce64e0cf9c03f3454173","0.835","Sat, 18 Jul 2020 18:05:11 GMT","","","http://mindadda.com/author/vijay/"
"http://mindadda.com/tag/proffestional-email-writing/","text/html; charset=UTF-8","200","OK","Indexable","","proffestional email writing Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","135","1228","","0","0","","0","proffestional email writing","27","Professional Email writing skills","33","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/proffestional-email-writing/","","","","","93538","109","2.007","3","","16","14","6.060","59","29","9","8","","","","","ded20b7f1ee91f53e914116eff4bcc52","0.886","Sat, 18 Jul 2020 20:58:56 GMT","","","http://mindadda.com/tag/proffestional-email-writing/"
"https://mindadda.com/category/blog/self-awareness/","text/html; charset=UTF-8","200","OK","Indexable","","Self Awareness Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","122","1143","Welcome to the Smartest and Coolest community. If you can have a believe system within you, then you can be a smarter, stronger and a happy person. We have spent many years in researching for the best techniques and methodology to empower you, to unlock your full potential, to ignite you. Through our exclusive programs you can feel the difference in you..We are India’s most advanced personality empowerment organisation, focusing on Personality Development through our various programs like Public Speaking, Speed Reading, Story Telling, Super Memory etc.","558","3611","","0","Self Awareness","14","Importance of Soft Skills in Corporate World","44","HOW TO BOOST YOUR MEMORY","24","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://mindadda.com/category/blog/self-awareness/","https://mindadda.com/category/blog/self-awareness/page/2/","","","","104229","354","3.164","3","","302","81","35.060","98","54","9","8","","","","","e93cf8d40fd2c60a46974b6ae6a354c5","1.278","Sat, 18 Jul 2020 22:37:00 GMT","","","https://mindadda.com/category/blog/self-awareness/"
"http://mindadda.com/tag/emotional-intelligence/","text/html; charset=UTF-8","200","OK","Indexable","","EMotional Intelligence Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","130","1196","","0","0","","0","EMotional Intelligence","22","HOW TO IMPROVE VOCABULARY","25","Express Yourself in Better way.","31","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/emotional-intelligence/","http://mindadda.com/tag/emotional-intelligence/page/2/","","","","104525","375","3.574","3","","56","44","19.050","109","55","9","8","","","","","f5a5d11a1a5d1c1531572834872b848b","0.865","Sat, 18 Jul 2020 21:31:25 GMT","","","http://mindadda.com/tag/emotional-intelligence/"
"https://mindadda.com/category/blog/current-scinario/","text/html; charset=UTF-8","200","OK","Indexable","","Current Scinario Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","124","1146","Welcome to the Smartest and Coolest community. If you can have a believe system within you, then you can be a smarter, stronger and a happy person. We have spent many years in researching for the best techniques and methodology to empower you, to unlock your full potential, to ignite you. Through our exclusive programs you can feel the difference in you..We are India’s most advanced personality empowerment organisation, focusing on Personality Development through our various programs like Public Speaking, Speed Reading, Story Telling, Super Memory etc.","558","3611","","0","Current Scinario","16","A Unique Look to Your New Healthy Lifestyle","43","Effect of Lock down on Rural Students and The Solutions","55","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://mindadda.com/category/blog/current-scinario/","","","","","97756","198","2.283","3","","249","81","35.060","58","23","9","8","","","","","591853f266cf554f5913956ad790b67a","2.631","Sat, 18 Jul 2020 22:55:47 GMT","","","https://mindadda.com/category/blog/current-scinario/"
"http://mindadda.com/category/personality-development/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","Personality Development Archives | Page 2 of 7 | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","145","1343","Welcome to the Smartest and Coolest community. If you can have a believe system within you, then you can be a smarter, stronger and a happy person. We have spent many years in researching for the best techniques and methodology to empower you, to unlock your full potential, to ignite you. Through our exclusive programs you can feel the difference in you..We are India’s most advanced personality empowerment organisation, focusing on Personality Development through our various programs like Public Speaking, Speed Reading, Story Telling, Super Memory etc.","558","3611","","0","Personality Development","23","Importance of Soft Skills in Corporate World","44","Tips to Initiate, Lead and Conclude a Group Discussion (GD)","59","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/category/personality-development/page/2/","http://mindadda.com/category/personality-development/page/3/","http://mindadda.com/category/personality-development/","","","104018","344","3.111","3","","4","2","0.870","97","51","9","8","","","","","21abf70a866b25c418433109e2aa2f3b","1.161","Sat, 18 Jul 2020 21:32:52 GMT","","","http://mindadda.com/category/personality-development/page/2/"
"http://mindadda.com/register","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","16551","0","0.000","3","","0","0","0.000","0","0","0","0","","","","","","2.754","","","","http://mindadda.com/register"
"http://mindadda.com/tag/communication-skills/","text/html; charset=UTF-8","200","OK","Indexable","","Communication skills Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","128","1186","","0","0","","0","Communication skills","20","HOW TO IMPROVE VOCABULARY","25","MANTRAS TO CHASE THE INTERVIEW","30","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/communication-skills/","http://mindadda.com/tag/communication-skills/page/2/","","","","102996","350","3.343","3","","98","74","32.030","98","49","9","8","","","","","628c177b83883674b4c64b405d41d747","1.125","Sat, 18 Jul 2020 15:06:36 GMT","","","http://mindadda.com/tag/communication-skills/"
"https://mindadda.com/privacy-policy/","text/html; charset=UTF-8","200","OK","Indexable","","Privacy Policy - MindAdda","25","229","Privacy Policies - a is India's First Ever Platform for Personality Empowerment. Our programs like Speed Reading Training, Public Speaking Tools, Spoken English Programs, Super Learning, Super Memory Programs will help you to improve your personality as well as to learn Life Skills.","283","1794","","0","Privacy Policy","14","","0","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://mindadda.com/privacy-policy/","","","","","102511","1474","9.853","3","","164","81","35.060","43","19","9","8","","","","","c1099b6a04e25def9e61dacdb0639038","3.355","Sat, 18 Jul 2020 22:55:49 GMT","","","https://mindadda.com/privacy-policy/"
"http://mindadda.com/tag/super-memory-program/","text/html; charset=UTF-8","200","OK","Indexable","","super memory program Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","128","1211","","0","0","","0","super memory program","20","HOW TO BOOST YOUR MEMORY","24","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/super-memory-program/","","","","","93317","117","1.959","3","","17","15","6.490","60","30","9","8","","","","","26881a83cc0a81515a5afd0af36df0f4","1.207","Sat, 18 Jul 2020 15:07:42 GMT","","","http://mindadda.com/tag/super-memory-program/"
"http://mindadda.com/author/admin/","text/html; charset=UTF-8","200","OK","Indexable","","MindAdda, Author at MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","116","1093","","0","0","","0","MindAdda","8","HOW TO IMPROVE VOCABULARY","25","MANTRAS TO CHASE THE INTERVIEW","30","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/author/admin/","http://mindadda.com/author/admin/page/2/","","","","84145","333","4.056","3","","91","65","28.140","97","50","9","8","","","","","3c666852acf9e518f57c930500723a46","0.903","Sat, 18 Jul 2020 14:05:41 GMT","","","http://mindadda.com/author/admin/"
"http://mindadda.com/tag/soft-skills/","text/html; charset=UTF-8","200","OK","Indexable","","Soft Skills Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","119","1092","","0","0","","0","Soft Skills","11","Importance of Soft Skills in Corporate World","44","Office Etiquettes – 10 Vital Tips","33","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/soft-skills/","","","","","98060","234","2.667","3","","37","32","13.850","84","44","9","8","","","","","c43ba43d202a3d39c5c71755661ce6b3","0.869","Sat, 18 Jul 2020 15:06:41 GMT","","","http://mindadda.com/tag/soft-skills/"
"http://mindadda.com/tag/crack-interview/","text/html; charset=UTF-8","200","OK","Indexable","","crack interview Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","123","1136","","0","0","","0","crack interview","15","MANTRAS TO CHASE THE INTERVIEW","30","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/crack-interview/","","","","","93120","109","1.948","3","","16","14","6.060","59","29","9","8","","","","","edb23f66e043ca825a47e7358588e1c2","0.868","Sat, 18 Jul 2020 15:06:20 GMT","","","http://mindadda.com/tag/crack-interview/"
"http://www.mindadda.com/mindhub","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","2","2","0.870","0","0","0","0","","","","","","1.471","","http://mindadda.com/mindhub/","HTTP Redirect","http://www.mindadda.com/mindhub"
"http://mindadda.com/tag/corporate-skills/","text/html; charset=UTF-8","200","OK","Indexable","","Corporate Skills Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","124","1145","","0","0","","0","Corporate Skills","16","Office Etiquettes – 10 Vital Tips","33","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/corporate-skills/","","","","","94344","125","2.096","3","","23","21","9.090","68","37","9","8","","","","","13f21ce9ba665d401b9c42fe3087e26c","0.877","Sat, 18 Jul 2020 15:06:08 GMT","","","http://mindadda.com/tag/corporate-skills/"
"http://mindadda.com/tag/communication-classes-in-bhubaneswar/","text/html; charset=UTF-8","200","OK","Indexable","","Communication Classes in Bhubaneswar Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","144","1359","","0","0","","0","Communication Classes in Bhubaneswar","36","HOW TO IMPROVE VOCABULARY","25","7 tips to improve presence of mind and Its Importance","53","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/communication-classes-in-bhubaneswar/","http://mindadda.com/tag/communication-classes-in-bhubaneswar/page/2/","","","","104361","396","3.557","3","","74","57","24.680","103","51","9","8","","","","","e9f294257f8753e7c2948e194c237c8d","0.859","Sat, 18 Jul 2020 15:06:01 GMT","","","http://mindadda.com/tag/communication-classes-in-bhubaneswar/"
"http://mindadda.com/tag/public-speaking/","text/html; charset=UTF-8","200","OK","Indexable","","Public Speaking Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","123","1144","","0","0","","0","Public Speaking","15","HOW TO IMPROVE VOCABULARY","25","MANTRAS TO CHASE THE INTERVIEW","30","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/public-speaking/","http://mindadda.com/tag/public-speaking/page/2/","","","","102832","350","3.342","3","","64","50","21.650","97","48","9","8","","","","","7ea94af2bcc7ce8e2080d6aac1ffba99","0.888","Sat, 18 Jul 2020 15:06:58 GMT","","","http://mindadda.com/tag/public-speaking/"
"http://mindadda.com/tag/be-yourself/","text/html; charset=UTF-8","200","OK","Indexable","","be yourself Archives | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","119","1102","","0","0","","0","be yourself","11","How to Look Confident, Especially When You Are Feeling Low","58","","0","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/tag/be-yourself/","","","","","93725","134","2.098","3","","18","16","6.930","62","32","9","8","","","","","a2224ca2b2da383461bf2492a9508927","0.884","Sat, 18 Jul 2020 15:06:11 GMT","","","http://mindadda.com/tag/be-yourself/"
"http://mindadda.com/category/blog/page/7/","text/html; charset=UTF-8","200","OK","Indexable","","Blog Archives | Page 7 of 7 | MindAdda - Your Empowerment Partner | Public Speaking, Speed Reading, Super Memory & Life Skills","126","1165","Welcome to the Smartest and Coolest community. If you can have a believe system within you, then you can be a smarter, stronger and a happy person. We have spent many years in researching for the best techniques and methodology to empower you, to unlock your full potential, to ignite you. Through our exclusive programs you can feel the difference in you..We are India’s most advanced personality empowerment organisation, focusing on Personality Development through our various programs like Public Speaking, Speed Reading, Story Telling, Super Memory etc.","558","3611","","0","Blog","4","Effect of Lock down on Rural Students and The Solutions","55","Posts navigation","16","index, follow","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","http://mindadda.com/category/blog/page/7/","","http://mindadda.com/category/blog/page/6/","","","94449","101","1.789","3","","5","4","1.730","53","23","9","8","","","","","95552fa5d0baded647c88068ad7f2717","0.822","Sat, 18 Jul 2020 15:05:21 GMT","","","http://mindadda.com/category/blog/page/7/"
