"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://byjus.com/questions/science-questions/","text/html; charset=UTF-8","200","OK","Indexable","","Science Questions Forum - Clear All Your Academic Doubts Now!","61","577","Welcome to the BYJU’S Science Questions and Answers Forum, where you can find a huge archive of questions with answers and images to make the explanations easier.","162","1074","","0","Science Questions","17","","0","","0","index,follow","","","https://byjus.com/questions/science-questions/","","","","","106001","708","15.329","1","","476","462","97.670","572","487","3","3","","","","","624fa73016bae4873132d46a5d2bd890","0.151","","","","https://byjus.com/questions/science-questions/"
"https://byjus.com/free-cat-prep/","text/html; charset=UTF-8","200","OK","Indexable","","CAT Preparation- Free CAT 2020 Preparation Materials & Tips","59","553","CAT preparation materials, preparation tips & video lectures are given here. Get these CAT preparation materials 2020 to prepare more effectively for the exam.","159","1009","","0","CAT Preparation","15","","0","","0","index,follow","","","https://byjus.com/free-cat-prep/","","","","","532891","917","3.473","1","","936","466","98.520","571","506","3","3","","","","","7e31643606ad2c96c63f9ea1f46856a8","0.475","","","","https://byjus.com/free-cat-prep/"
"https://byjus.com/ncert-solutions-class-9-science/chapter-2-is-matter-around-us-pure/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions Class 9 Science Chapter 2 Is Matter Around Us Pure - Get Free PDFs","82","775","Get the NCERT Solutions Class 9 Science Chapter 2 Is Matter Around Us Pure here. Click to download NCERT class 9 science solutions for Chapter 2 Is Matter Around Us Pure PDF for free.","183","1192","","0","NCERT Solutions for Class 9 Science Chapter 2: Is Matter Around Us Pure","71","Exercise-2.1 Page: 15","21","Exercise-2.2 Page: 18","21","index,follow","","","https://byjus.com/ncert-solutions-class-9-science/chapter-2-is-matter-around-us-pure/","","","","","616779","3039","7.633","1","","494","461","97.460","1083","859","3","3","","","","","14a509ac46bd9b183d577725fa88bb3e","0.171","","","","https://byjus.com/ncert-solutions-class-9-science/chapter-2-is-matter-around-us-pure/"
"https://byjus.com/west-bengal-board/west-bengal-board-previous-year-question-papers/","text/html; charset=UTF-8","200","OK","Indexable","","Explore West Bengal Board Question Papers @BYJU","47","472","Download previous years West Bengal Board Question Papers for Free. Download in PDF format for offline reading or print. Register at BYJU’S today and rediscover learning","169","1093","","0","West Bengal Board Question Papers","33","Introduction","12","Why are Question Papers Important","33","index,follow","","","https://byjus.com/west-bengal-board/west-bengal-board-previous-year-question-papers/","","","","","516771","387","2.856","1","","470","462","97.670","554","489","3","3","","","","","dcef5a365ebe7e8c6573aa4c1f127070","0.157","","","","https://byjus.com/west-bengal-board/west-bengal-board-previous-year-question-papers/"
"https://byjus.com/ncert-books-class-6/","text/html; charset=UTF-8","200","OK","Indexable","","Download NCERT Books For Class 6 PDF Of All Subjects","52","509","Students of Class 6 can access textbooks of Maths, Science, Social Science, English and Hindi provided in our BYJU'S website. All the textbooks are presented in PDF format.","172","1093","","0","NCERT Books For Class 6","23","NCERT Books for Class 6 PDF For All Subjects","44","NCERT Book for Class 6 Maths","28","index,follow","","","https://byjus.com/ncert-books-class-6/","","","","","630433","2047","6.460","1","","671","462","97.670","1266","1056","18","18","","","","","16fa45c70e7d019c9083d78d08c9ee0c","0.152","","","","https://byjus.com/ncert-books-class-6/"
"https://byjus.com/cbse-study-material/cbse-previous-year-question-paper/","text/html; charset=UTF-8","200","OK","Indexable","","CBSE Previous Year Question Paper with Solutions","48","452","Solving the CBSE Previous Year Question Papers are the best way to get thorough with the exam pattern, different types of questions asked in exam and their difficulty level. Download these class 10 and 12 question papers & prepare for board exam in a more effective way.","270","1719","","0","CBSE Previous Year Question Paper","33","Download CBSE Previous Year Question Papers","43","CBSE Class 10 Previous year Question Papers with Solutions","58","index,follow","","","https://byjus.com/cbse-study-material/cbse-previous-year-question-paper/","","","","","576790","541","5.568","1","","1131","465","98.310","1060","860","3","3","","","","","d88490d3ede3c5eb68629e58a4b32737","0.156","","","","https://byjus.com/cbse-study-material/cbse-previous-year-question-paper/"
"https://byjus.com/ncert-solutions-class-9-maths/chapter-7-geometry-of-triangles/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions for Class 9 Maths Chapter 7 Triangles - Download PDF","68","643","Students can get the answers to all questions of NCERT Class 9 Maths Chapter 7 at BYJU'S. Click here to download the free PDF of NCERT Solutions for Class 9 Maths Chapter 7 Triangles.","183","1191","","0","NCERT Solutions for Class 9 Maths Chapter 7 - Triangles","55","NCERT Solutions for Class 9 Maths Chapter 7 – Triangles","55","NCERT Solutions for Class 9 Maths Chapter 7 Triangles","53","index,follow","","","https://byjus.com/ncert-solutions-class-9-maths/chapter-7-geometry-of-triangles/","","","","","638084","4279","7.798","1","","497","461","97.460","1095","866","3","3","","","","","a78e7aa9be998b6cc9b4c6c2ce3f52ff","0.175","","","","https://byjus.com/ncert-solutions-class-9-maths/chapter-7-geometry-of-triangles/"
"https://byjus.com/class-2/","text/html; charset=UTF-8","200","OK","Indexable","","Class 2 - What your Kid will Learn in 2nd Standard at School","60","530","Wondering what your kid will learn in Class 2? Read on to know what kids study in Class 2 subjects like English, Maths, EVS, GK, Essay and Poems.","145","929","","0","Class 2- All That You Need To Know About It","43","What are the subjects in the 2nd Grade Syllabus?","48","","0","index,follow","","","https://byjus.com/class-2/","","","","","514799","489","3.053","1","","469","462","97.670","570","510","7","7","","","","","69d5e242c6122f30e98806189e7647fe","0.267","","","","https://byjus.com/class-2/"
"https://byjus.com/ncert-solutions-class-3-maths/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions for Class 3 Maths - All Questions Solved","56","512","Get the most accurate and detailed NCERT Solutions for Class 3 Maths - Practice time and other optional exercises also covered - Download solutions PDF here.","157","1014","","0","NCERT Solutions for Class 3 Maths","33","Class 3 Maths NCERT Solutions","29","Chapter-wise NCERT Solutions for Class 3 Maths","46","index,follow","","","https://byjus.com/ncert-solutions-class-3-maths/","","","","","589868","1178","6.067","1","","212","197","41.650","1071","868","3","3","","","","","25ad7a436f8d0028f7351d1504936ec7","0.223","","","","https://byjus.com/ncert-solutions-class-3-maths/"
"https://byjus.com/commerce/sandeep-garg-microeconomics-class-12/","text/html; charset=UTF-8","200","OK","Indexable","","Sandeep Garg Microeconomics Class 12 Solution 2020","50","485","Sandeep Garg Microeconomics: Find out the Sandeep Garg Microeconomics solutions for CBSE Class 12 Economics and understand all the concepts in detail. To learn more- Stay tuned to BYJU'S.","187","1240","","0","Sandeep Garg Textbook Solutions Class 12 Microeconomics","55","Sandeep Garg Economics Solutions for Class 12 Microeconomics:","61","Sandeep Garg Class 12 Microeconomics Syllabus, chapter wise is given below:","75","index,follow","","","https://byjus.com/commerce/sandeep-garg-microeconomics-class-12/","","","","","536289","450","3.172","1","","14","11","2.330","640","562","3","3","","","","","e32b3df24dda1ea501778f3a94833920","0.171","","","","https://byjus.com/commerce/sandeep-garg-microeconomics-class-12/"
"https://byjus.com/physics/acceleration/","text/html; charset=UTF-8","200","OK","Indexable","","What is Acceleration? - Definition, Formula, SI Unit, Examples, Types","69","606","Acceleration is defined as the change in velocity of an object with respect to time. Uniform acceleration and non-uniform acceleration are the types of acceleration. The SI unit of acceleration is given as m/s^2","211","1299","","0","Acceleration","12","What is Acceleration?","21","What is Acceleration Formula?","29","index,follow","","","https://byjus.com/physics/acceleration/","","","","","545629","1206","3.769","1","","4","3","0.630","661","589","3","3","","","","","d607e8ceab44bfedb0f4824d2cdc5dfe","0.243","","","","https://byjus.com/physics/acceleration/"
"https://byjus.com/neet/neet-sample-papers/","text/html; charset=UTF-8","200","OK","Indexable","","NEET Sample Papers 2020: Answer Key & Solutions, download PDF","61","605","NEET Sample Papers 2020: Download NEET Sample Papers along with Answer Key & Solutions. Prepare for NEET 2020 Exam with latest NEET Paper with complete solution @BYJU'S.","169","1153","","0","NEET Sample Papers 2020","23","Real-time experience","20","Room for Improvement","20","index,follow","","","https://byjus.com/neet/neet-sample-papers/","","","","","547098","1240","3.747","1","","483","462","97.670","620","534","3","3","","","","","7b315ae43e44f3f1c47282f6c6159dcc","0.168","","","","https://byjus.com/neet/neet-sample-papers/"
"https://byjus.com/jee/ionization-energy/","text/html; charset=UTF-8","200","OK","Indexable","","Ionization Energy - Definition, Formula, Examples, Calculation","62","536","Ionization energy is the energy that an electron in a gaseous atom or ion has to absorb to come out of the influence of the nucleus and hence freely move away from the atom or ion.","180","1138","","0","Ionization Energy","17","What is Ionization Energy?","26","Factors Governing Ionization Energy","35","index,follow","","","https://byjus.com/jee/ionization-energy/","","","","","650060","1647","4.072","1","","3","3","0.630","634","562","3","3","","","","","935a8b3fe831bf91803011578eb94450","0.275","","","","https://byjus.com/jee/ionization-energy/"
"https://byjus.com/ncert-solutions-class-9-maths/chapter-9-areas-of-parallelograms-and-triangle/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions Class 9 Maths Chapter 9 Areas of Parallelograms and Triangle - Get Free PDFs","92","862","Download free PDFs of NCERT Solutions Class 9 Maths Chapter 9 Areas Of Parallelograms And Triangle prepared by expert teachers at BYJU'S. Click here to get Class 9 Maths NCERT Solutions Chapter 9 Areas Of Parallelograms And Triangle","232","1537","","0","NCERT Solutions for Class 9 Maths Chapter 9- Areas of Parallelograms and Triangles","82","NCERT Solutions for Class 9 Maths Chapter 9- Areas of Parallelograms and Triangles","82","NCERT Solutions for Class 9 Maths Chapter 9- Areas of Parallelograms and Triangles","82","index,follow","","","https://byjus.com/ncert-solutions-class-9-maths/chapter-9-areas-of-parallelograms-and-triangle/","","","","","816208","6091","7.693","1","","494","461","97.460","1092","866","3","3","","","","","4185ed57cdd02deb8636d8105ce69151","0.192","","","","https://byjus.com/ncert-solutions-class-9-maths/chapter-9-areas-of-parallelograms-and-triangle/"
"https://byjus.com/ncert-solutions-class-11-accountancy/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions For Class 11 Accountancy","40","387","NCERT Solutions For Class 11 Accountancy encompasses all the questions provided in NCERT Books for 11th Class Accountancy subject. At BYJU'S, students can download  for free.","174","1148","","0","NCERT Solutions For Accountancy Class 11","40","","0","","0","index,follow","","","https://byjus.com/ncert-solutions-class-11-accountancy/","","","","","593581","774","5.658","1","","677","462","97.670","1110","874","3","3","","","","","57ca858e93f8a2594c4539d8cfe5e7a1","0.200","","","","https://byjus.com/ncert-solutions-class-11-accountancy/"
"https://byjus.com/about-us/","text/html; charset=UTF-8","200","OK","Indexable","","About Us - Know About Complete BYJU'S App and Benefits.","55","530","Know about byjus application, how and when it started, what are the benefits etc here.","86","540","","0","","0","","0","","0","index,follow","","","https://byjus.com/about-us/","","","","","499385","44","2.489","1","","466","466","98.520","525","472","7","7","","","","","820f052b79f5ef97bc93e87eabb2e2a8","0.156","","","","https://byjus.com/about-us/"
"https://byjus.com/ncert-solutions-class-9-science/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Class 9 Science Book Solutions | Free PDF Download","56","546","NCERT Solutions for Class 9 Science latest edition, Easily Downloadable on Mobile, All Question Solved in detail (Stepwise Solution) and given here in a chapter-wise format. Visit BYJU'S to download free science NCERT Solutions Class 9 PDF.","240","1529","","0","NCERT Solutions for Class 9 Science","35","Download Chapterwise PDF for NCERT Solutions Class 9 Science","60","NCERT Solutions for Class 9 Science Chapter wise PDFs","53","index,follow","","","https://byjus.com/ncert-solutions-class-9-science/","","","","","601081","1852","6.684","1","","713","462","97.670","1109","861","3","3","","","","","1496e89c6f2f8378e119fad20716fc2f","0.170","","","","https://byjus.com/ncert-solutions-class-9-science/"
"https://byjus.com/class-3/","text/html; charset=UTF-8","200","OK","Indexable","","Class 3- Here is What your Kid will Learn in Standard 3 at School","65","571","Concerned about your kid moving to Class 3? Read on to know what kids learn in Class 3 subject like English, Maths, EVS, GK, Essay and Poems.","141","920","","0","Class 3- Everything You Must Know","33","What are the subjects in Class 3 Syllabus?","42","","0","index,follow","","","https://byjus.com/class-3/","","","","","514545","462","3.028","1","","469","462","97.670","569","510","7","7","","","","","3d62b7a0517602b2ff037e1d8549ba05","0.249","","","","https://byjus.com/class-3/"
"https://byjus.com/jee/matrices/","text/html; charset=UTF-8","200","OK","Indexable","","Matrices Introduction- Definition, Properties, Types and Examples (With PDF)","76","679","Matrices are used mainly for representing a linear transformation from a vector field to itself. Know about matrix definition, properties, types, formulas, etc. here and download matrics PDF for free.","200","1225","","0","Matrices","8","Table of Contents for Matrices","30","Introduction to Matrices","24","index,follow","","","https://byjus.com/jee/matrices/","","","","","1021018","2212","3.264","1","","38","28","5.920","662","584","3","3","","","","","c0e759eeaa191964b18ab3797c535e07","0.190","","","","https://byjus.com/jee/matrices/"
"https://byjus.com/ncert-solutions-class-9-science/chapter-6-tissues/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions Class 9 Science Chapter 6 Tissues - Updated For CBSE 2021","73","702","NCERT Solutions Class 9 Science Chapter 6 Tissues is provided here. Download Class 9 Science NCERT Solutions Chapter 6 Tissues in PDF format by visiting BYJU'S","159","1054","","0","NCERT Solutions for Class 9 Science Chapter 6: Tissues","54","Download PDF of NCERT Solutions for Class 9 Science Chapter 6: Tissues","70","Exercise-6.1 Page: 69","21","index,follow","","","https://byjus.com/ncert-solutions-class-9-science/chapter-6-tissues/","","","","","615704","2345","6.942","1","","497","461","97.460","1088","861","3","3","","","","","f96baddd2f250fda1c864d0dcad4b3ba","0.160","","","","https://byjus.com/ncert-solutions-class-9-science/chapter-6-tissues/"
"https://byjus.com/ml-aggarwal-solutions/","text/html; charset=UTF-8","200","OK","Indexable","","ML Aggarwal Solutions 2020-21- Download Free PDFs","49","483","ML Aggarwal Solutions for latest edition books for classes 6-10 are available at BYJU’S. Practice Chapter-wise Solved Questions with Important Formulas, Shortcut Techniques and more to ace the ICSE exams.","204","1313","","0","ML Aggarwal Maths Solutions","27","ML Aggarwal Solutions – ICSE Maths Book Chapter wise Free PDFs Download","71","ML Aggarwal Class 6 to 10 Solutions","35","index,follow","","","https://byjus.com/ml-aggarwal-solutions/","","","","","552372","483","4.140","1","","463","434","91.750","813","730","3","3","","","","","c0f51067d7a1bf23a591708d33b17f7a","0.181","","","","https://byjus.com/ml-aggarwal-solutions/"
"https://byjus.com/rs-aggarwal-solutions-class-8-maths/","text/html; charset=UTF-8","200","OK","Indexable","","Download RS Aggarwal Solutions for Class 8 Maths Chapter-wise","61","579","RS Aggarwal Class 8 Solutions are provided here. The solutions are prepared by our experts to help in student's exam preparation. These class 8 RS Aggarwal solutions are available in a downloadable PDF","201","1298","","0","RS Aggarwal Class 8 Maths Solutions","35","RS Aggarwal Solutions Class 8 Maths (Chapter-wise)","50","","0","index,follow","","","https://byjus.com/rs-aggarwal-solutions-class-8-maths/","","","","","609974","3432","8.183","1","","643","440","93.020","1145","953","3","3","","","","","678335f4c619f744b514f5c226ba0775","0.165","","","","https://byjus.com/rs-aggarwal-solutions-class-8-maths/"
"https://byjus.com/biology/ecology/","text/html; charset=UTF-8","200","OK","Indexable","","What is Ecology? - Types, Importance And Examples Of Ecology","60","572","Ecology is a  branch of science that deals with the relationship between organisms and their interaction with the environment. Explore the types of ecology and its importance @ BYJU'S.","184","1154","","0","Ecology","7","What is Ecology?","16","Biotic and Abiotic Factors","26","index,follow","","","https://byjus.com/biology/ecology/","","","","","567077","1759","4.275","1","","479","462","97.670","661","588","3","3","","","","","3d0689c33aa2e5c14fd849e70e0bd8ab","0.166","","","","https://byjus.com/biology/ecology/"
"https://byjus.com/assam-board/assam-state-board-books/","text/html; charset=UTF-8","200","OK","Indexable","","Students Can Access Assam State Board Books - SEBA And AHSEC","60","610","Assam State Board Books comprise of all the topics prescribed in the curriculum. Explore more about the Maths and Science SEBA and AHSEC Board to score well in your final exam.","176","1142","","0","Assam State Board Books","23","SEBA Board Textbooks","20","AHSEC Board Textbooks","21","index,follow","","","https://byjus.com/assam-board/assam-state-board-books/","","","","","516594","371","2.846","1","","472","462","97.670","562","491","3","3","","","","","614b115a651c108d8f4301ef3ad0ea25","0.178","","","","https://byjus.com/assam-board/assam-state-board-books/"
"https://byjus.com/icse-class-6-selina-solutions/","text/html; charset=UTF-8","200","OK","Indexable","","Concise Selina Solutions for ICSE Class 6","41","368","ICSE Concise Selina Solutions for Class 6 provides free pdf solutions for subjects like Mathematics, Chemistry, Biology and Physics curated by expert faculty at BYJU’S.","168","1052","","0","Selina Solution for Class 6","27","ICSE Concise Selina Solutions for Class 6 Maths","47","ICSE Selina Solutions for Class 6 Physics","41","index,follow","","","https://byjus.com/icse-class-6-selina-solutions/","","","","","558596","751","4.389","1","","21","17","3.590","822","734","3","3","","","","","da4d2087e9afc9f1c5abc40067104f4e","0.162","","","","https://byjus.com/icse-class-6-selina-solutions/"
"https://byjus.com/mp-board/","text/html; charset=UTF-8","200","OK","Indexable","","MPBSE: Madhya Pradesh Board of Secondary Education Details & MP Board Resources Download","88","877","MPBSE i.e. Madhya Pradesh Board of Secondary Education details are given here. Click to know about the MP board exams, MPBSE exam dates, MPBSE syllabus, MPBSE exam pattern, & result dates.","188","1263","","0","MP Board: Madhya Pradesh Board of Secondary Education (MPBSE)","61","About MP Board (MPBSE):","23","Functions of MP Board","21","index,follow","","","https://byjus.com/mp-board/","","","","","554433","1600","4.483","1","","943","465","98.310","706","598","3","3","","","","","43bbf24459f90ec40cba76e1d4e219fb","0.454","","","","https://byjus.com/mp-board/"
"https://byjus.com/byjus-classes/","text/html; charset=UTF-8","200","OK","Indexable","","BYJU'S Classes : Online Classes, Learning App & Personalised Mentoring","70","651","BYJU'S classes is a combination of online classes from India's best teachers, 24/7 video lessons in the app and personalised guidance from mentors. Learn concepts from the app, clear your doubts instantly, get personalised attention from a dedicated mentor and more. Enquire Now!","279","1782","","0","Tuitions Redefined","18","The only classes your child needs after school","46","Classroom-like schedule for daily learning with BYJU'S Classes","62","index,follow","","","https://byjus.com/byjus-classes/","","","","","29825","222","5.100","1","","2","1","0.210","0","0","15","8","","","","","bb8a23713339a2108126d4987ef3b8ba","0.136","","","","https://byjus.com/byjus-classes/"
"https://byjus.com/telangana-board/ts-scert-books/","text/html; charset=UTF-8","200","OK","Indexable","","TS SCERT BOOKS - Download the textbooks and other study materials @ BYJU’S","74","731","These Books are published by the Telangana State Council of 
Educational Research and Training which are available in class wise and are extensively helpful for students in their exam preparations.","197","1248","","0","TS SCERT BOOKS","14","Telangana Exam Board Textbooks (SCERT Books)","44","","0","index,follow","","","https://byjus.com/telangana-board/ts-scert-books/","","","","","528084","370","2.907","1","","472","462","97.670","576","504","3","3","","","","","66ed171287fe9facbab342e614d0437f","0.179","","","","https://byjus.com/telangana-board/ts-scert-books/"
"https://byjus.com/ncert-solutions-class-10-science-chapter-14-sources-of-energy/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions Class 10 Science Chapter 14 Sources of Energy Free PDF Download","79","767","NCERT Solutions Class 10 Science Chapter 14 Sources Of Energy is provided here. Download NCERT Class 10 Science Solutions Chapter 14 Sources Of Energy in PDF format by visiting BYJU'S","183","1228","","0","NCERT Solutions for Class 10 Science Chapter 14- Sources of Energy","66","NCERT Solutions for Class 10 Science Chapter 14- Sources of Energy","66","NCERT Solutions for Class 10 Science Chapter 14- Sources of Energy","66","index,follow","","","https://byjus.com/ncert-solutions-class-10-science-chapter-14-sources-of-energy/","","","","","611664","3349","7.948","1","","495","461","97.460","1086","860","3","3","","","","","fd695cc98e67c7d5d9b27dd921d7cd59","0.456","","","","https://byjus.com/ncert-solutions-class-10-science-chapter-14-sources-of-energy/"
"https://byjus.com/cbse-study-material/cbse-previous-year-question-paper-class-10/","text/html; charset=UTF-8","200","OK","Indexable","","Download CBSE Previous Year Question Papers Class 10 with Solutions","67","638","Download CBSE previous year question papers class 10 for Maths and Science subjects in PDF. Practice them well and get thorough with the question paper pattern and difficulty level of exam. Also, get the step by step solutions to each paper and self-evaluate your preparation level.","282","1785","","0","CBSE Previous Year Question Papers Class 10 with Solutions","58","Download CBSE Previous Year Question Papers for Class 10 with Solutions – Free PDFs","83","","0","index,follow","","","https://byjus.com/cbse-study-material/cbse-previous-year-question-paper-class-10/","","","","","588092","612","5.536","1","","669","462","97.670","1071","866","3","3","","","","","b3a44988c3e8d8475d6c5d24483a2661","0.165","","","","https://byjus.com/cbse-study-material/cbse-previous-year-question-paper-class-10/"
"https://byjus.com/gseb/","text/html; charset=UTF-8","200","OK","Indexable","","GSEB - Gujarat Secondary Education Board Results, study materials For Download","78","735","GSEB - Gujarat Secondary and Higher Secondary Education Board conducts GSEB SSC and GSEB HSC exam. Visit BYJU’S for latest GSEB Syllabus, textbooks, Sample papers, previous year question papers and to check the results.","219","1469","","0","GSEB - Gujarat Secondary and Higher Secondary Education Board","61","About Gujarat Secondary and Higher Secondary Education Board","60","Gujarat Secondary Education Board History","41","index,follow","","","https://byjus.com/gseb/","","","","","533330","1335","3.996","1","","948","465","98.310","628","534","3","3","","","","","c04678a482505126b365b2495ee3fee","0.172","","","","https://byjus.com/gseb/"
"https://byjus.com/commerce/dk-goel-solutions/","text/html; charset=UTF-8","200","OK","Indexable","","DK Goel Solutions Accountancy Class 11th & 12th","47","439","DK Goel Solutions 2019-20: Find out the DK Goel Solutions for CBSE Class 11 and class 12 Accountancy and understand all the concepts in detail. To learn more- Stay tuned to BYJU'S.","180","1168","","0","DK Goel Solutions 2019-20","25","DK Goel Accountancy Solutions for Class 11 and 12:","50","","0","index,follow","","","https://byjus.com/commerce/dk-goel-solutions/","","","","","541234","665","3.402","1","","214","207","43.760","662","586","3","3","","","","","d1bcf389fe7f016efa51a077c167b050","0.166","","","","https://byjus.com/commerce/dk-goel-solutions/"
"https://byjus.com/jac/","text/html; charset=UTF-8","200","OK","Indexable","","JAC (Jharkhand Academic Council) - Jharkhand Board Syllabus, Books, Materials","77","715","JAC or the Jharkhand Academic Council details are given here. Click to know about Jharkhand board of education, JAC syllabus, books, exam dates & get study materials for free.","175","1120","","0","JAC: Jharkhand Academic Council","31","Jharkhand Board Overview","24","Latest News / Notification","26","index,follow","","","https://byjus.com/jac/","","","","","528378","587","3.108","1","","474","462","97.670","567","498","3","3","","","","","7ed2be5c0fc827f0f9feb814b4abb7e6","0.392","","","","https://byjus.com/jac/"
"https://byjus.com/life-at-byjus/","text/html; charset=UTF-8","200","OK","Indexable","","Life At Byju's","14","114","","0","0","","0","","0","","0","","0","index,follow","","","https://byjus.com/life-at-byjus/","","","","","122110","781","3.683","1","","472","468","98.940","99","28","49","48","","","","","fdd4caddbcc21ca9a0e752d0f669d67c","1.202","","","","https://byjus.com/life-at-byjus/"
"https://byjus.com/ncert-solutions-class-10-maths/chapter-12-areas-related-to-circles/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions Class 10 Maths Chapter 12 Areas Related to Circles - Free PDF!","78","730","NCERT Solutions Class 10 Maths Chapter 12 Areas Related To Circles provided by experts. All questions has been solved in detail and each step has been explained - Download for Free!","181","1180","","0","NCERT Solutions For Class 10 Maths Chapter 12 Areas Related to Circles","70","NCERT Solutions for Class 10 Maths Chapter 12 Areas Related to Circles","70","Frequently Asked Questions on Chapter 12 – Areas Related to Circles","67","index,follow","","","https://byjus.com/ncert-solutions-class-10-maths/chapter-12-areas-related-to-circles/","","","","","651274","6601","9.121","1","","495","461","97.460","1087","863","3","3","","","","","154604e898c8c334b931a9e148fa5d4f","0.172","","","","https://byjus.com/ncert-solutions-class-10-maths/chapter-12-areas-related-to-circles/"
"https://byjus.com/maths/pythagoras-theorem/","text/html; charset=UTF-8","200","OK","Indexable","","Pythagoras Theorem (Formula, Proof and Examples)","48","464","Pythagoras theorem explains the relation between base, perpendicular and hypotenuse of a right-angled triangle. Learn how to proof the theorem and solve questions based on the formula.","184","1189","","0","Pythagoras Theorem","18","Pythagoras Theorem Statement","28","Pythagoras Theorem Formula","26","index,follow","","","https://byjus.com/maths/pythagoras-theorem/","","","","","574659","1925","4.187","1","","478","462","97.670","671","577","3","3","","","","","f641eb0293363d6c9f2a13ddb684b44f","0.221","","","","https://byjus.com/maths/pythagoras-theorem/"
"https://byjus.com/math-formulas/","text/html; charset=UTF-8","200","OK","Indexable","","Math Formulas Download Maths Formulas pdf Basic Math Fomula @ BYJU'S","68","678","Math Formulas - List of basic Maths formulas. These formula includes algebra identities, arithmetic, geometric and various other formulas. Download all Maths formulas pdf","170","1073","","0","Math Formulas","13","Math Formula Chart","18","","0","index,follow","","","https://byjus.com/math-formulas/","","","","","571488","2067","4.647","1","","497","462","97.670","988","903","3","3","","","","","bb2fd498d686658e6fdd42221b6c605c","0.264","","","","https://byjus.com/math-formulas/"
"https://byjus.com/upmsp/","text/html; charset=UTF-8","200","OK","Indexable","","UPMSP - Uttar Pradesh Madhyamik Shiksha Parishad Details for UP Board Syllabus, Pattern, Books","94","882","The details of Uttar Pradesh Madhyamik Shiksha Parishad i.e. UPMSP is given here. Visit now to know UP Board exam dates, statistics, textbooks, syllabus, exam pattern & get exam materials for free.","197","1248","","0","UPMSP: Uttar Pradesh Madhyamik Shiksha Parishad | UP Board Study Resources Download","83","UP Board Overview:","18","About UPMSP","11","index,follow","","","https://byjus.com/upmsp/","","","","","531477","1121","3.992","1","","942","465","98.310","630","550","3","3","","","","","93c588f6f504fb68781ca9ab664e445e","0.259","","","","https://byjus.com/upmsp/"
"https://byjus.com/ncert-solutions-class-10-maths/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions for Class 10 Maths","34","324","NCERT Solutions for Class 10 Maths Free PDF for the academic year 2020-21, solved by subject expert teachers from the latest NCERT textbook for Chapters 1 to 15 in accordance with the latest CBSE Syllabus and guidelines.","220","1428","","0","NCERT Solutions for Class 10 Maths","34","NCERT Solutions for Class 10 Maths – Free PDF Download","54","NCERT Class 10 Maths Chapters and Exercises","43","index,follow","","","https://byjus.com/ncert-solutions-class-10-maths/","","","","","623141","4573","9.083","1","","716","462","97.670","1123","911","7","7","","","","","796207dc4d62f87e0620a1a35ad72bb2","0.167","","","","https://byjus.com/ncert-solutions-class-10-maths/"
"https://byjus.com/ncert-solutions-class-12-maths/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions for Class 12 Maths","34","324","NCERT Solutions for Class 12 Maths Chapters 1 to 13 Free PDFs for the year 2020-2021 are available here for free download. Strengthen your concepts with NCERT Maths Solutions of Class 12 prepared by subjects experts at BYJU'S.","226","1481","","0","NCERT Solutions For Class 12 Maths","34","NCERT Solutions of Class 12 Maths – Free CBSE PDF Download","58","NCERT Solutions for Class 12 Maths Chapter-wise PDF","51","index,follow","","","https://byjus.com/ncert-solutions-class-12-maths/","","","","","633321","4182","8.883","1","","695","462","97.670","1188","949","4","4","","","","","e039fdc4aaaf65d6774b82cd70f08bdb","0.187","","","","https://byjus.com/ncert-solutions-class-12-maths/"
